sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gr	A1gd	A1g	A1bw	A1bf	A1mm	A1ee	A1bx	5449252_A	3591_A	758820_A	1760215_A	1777556_A	758826_A	A1eb	204621_A	A1lo	A1h	758821_A	1180419_A	758749_A	1776538_A	1776701_A	887992_A	1776501_A	76715_A	A1jy	60374_A	5449259_A	60375_A	1776883_A	A1in	1777514_A	1275196_A	5449260_A	A2aa	A1dl	139081_A	59779_A	175120_A	5449261_A	139111_A	1275197_A	1776499_A	1776498_A	17915_A	1324513_A	1777613_A	A1p	60373_A	A1dv	5449262_A	1275202_A	1275205_A	15802_A	1776673_A	11589_A	2105_A	5449263_A	82588_A	5449267_A	1275204_A	3264_A	1275203_A	1777382_A	5449254_A	11417_A	3704327_A	617794_A	5449264_A	4645615_A	A1if	5449255_A	139101_A	1777377_A	56382_A	5449265_A	17921_A	17912_A	483882_A	3881_A	C3	C3k	C50a	C3ba	C50f	C50b	C3dq	C3a	C21ab	C29	C3b	C21	C21cf	C3gj	C3bo	C50q	C3cz	C3bm	C3bd	C3.10	C50aj	C3ad	C3acr	C3nc	C39ab	C3ah	C3ty	20959_C	412_C	C3uq	183_C	C3jv	C3fj	21264_C	C3ih	40851_C	C3ng	C3vy	3698_C	C3bp	C3jq	C3nf	C3gl	C15sy	40847_C	40995_C	C3abw	C3na	160_C	21810_C	C3au	49135_C	C1	C3fv	37133_C	C3fc	C3cp	C3db	21205_C	911558_C	C3tq	C3of	C3bh	21201_C	C21ba	37134_C	2091_C	C3ey	C42co	21167_C	C50ba	C3acq	C3mn	C21bq	C3vx	39300_C	20931_C	C3uv	37139_C	C42.2	1961927_C	9832_C	C50v	47060_C	C3rn	21185_C	48091_C	C3st	37289_C	5438339_C	C3fl	1067351_C	21170_C	64968_C	39517_C	20942_C	C21az	21173_C	41100_C	C3su	46988_C	C3my	C50cq	21274_C	41020_C	C31	912344_C	C3le	21193_C	C3yl	170538_C	C50ah	21188_C	C42u	C3wg	C3js	C3fn	1379135_C	C3f	C3nb	C3vt	C1b	42536_C	46984_C	21216_C	46980_C	1348425_C	C1c	37215_C	C42a	C3ij	434818_C	1871_C	21206_C	120340_C	C3fk	1348449_C	C3ae	C50p	42290_C	41068_C	C54b	465_C	21177_C	40758_C	21190_C	C3ua	C3ea	21207_C	21259_C	20894_C	21179_C	21184_C	928892_C	C50at	21174_C	135606_C	C3jr	C3vi	47056_C	37348_C	C3xs	2164_C	C3bj	1698440_C	49895_C	41080_C	924740_C	21813_C	1343691_C	21210_C	C1az	5438392_C	267574_C	C115l	260677_C	1964092_C	C50y	C3lr	21250_C	51_C	21212_C	C41p	C50aq	1961928_C	C1bz	267289_C	21217_C	C42ci	21181_C	C3h	1968550_C	37202_C	109758_C	5438312_C	60364_C	C115k	21302_C	1354314_C	C1au	1346_C	C15do	C50az	C72k	C42ch	738950_C	915103_C	21133_C	C3us	C3pi	21225_C	C3xu	21670_C	C42ay	3279782_C	C3cv	334_C	C115d	21035_C	20998_C	267256_C	424330_C	C42bt	C3ew	C3tn	C45f	20943_C	C3zl	C3tc	C3ur	283640_C	21347_C	70_C	1983539_C	C50bl	25556_C	1714_C	46032_C	46999_C	C42az	1443789_C	C42bu	C45e	51896_C	21215_C	32907_C	3638_C	C3up	1351851_C	930666_C	126131_C	C3.8	20964_C	C1al	C3at	101053_C	267543_C	2538_C	928036_C	5449266_C	C3lu	51075_C	C45i	1360036_C	21199_C	52987_C	C3j	48215_C	41083_C	C3ck	426212_C	266266_C	49227_C	C17ba	1961933_C	23943_C	C50ai	41019_C	21477_C	C42cc	C3hv	1304993_C	C3ss	945696_C	128275_C	C3or	21812_C	42218_C	37158_C	41090_C	C3gm	756108_C	419029_C	C3wf	47448_C	C3uw	47449_C	21191_C	2293527_C	C3av	21230_C	24569_C	1078656_C	267112_C	120254_C	1382824_C	5438332_C	5449258_C	5449257_C	5449256_C	22285_C	20945_C	3339_C	60368_C	21043_C	60365_C	21052_C	C1bt	873_C	2623238_C	1079692_C	40787_C	D1	134713_D	277011_D	31233_D	D17d	D1jw	D1r	D17e	23241_D	451775_D	D17r	D17i	D2	5449253_D	D17s	D17c	3214755_D	G3a	G3ai
227689	A229-24	A229-24_R1.fastq.gz	7295ddf7963a10fd3ec4dc5d325dcf350882edd1390f20e782dac2ca139a1069	A229-24_R2.fastq.gz	a37c0ce1d6d59a6ff14933674ac68199470f407a44ee529f286c02a9c55173ae	1202	20250512T111116_marzoma1	117870	92439	2288	75197	1899	17235	387	7	2	67318	23	6	0	3020	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	21.75002000	153.76973000	20240302	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	18713	0	0	0	4435	23548	0	0	706	0	1586	2863	532	485	0	0	0	4733	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036	716	0	0	2303	0	486	0	747	0	0	0	0	0	0	0	1530	0	0	0	0	0	354	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227688	A228-24	A228-24_R1.fastq.gz	e6ddc4937ff0c31e4621c574f75f80a3e67c2b241dfd1c7b369848db95ac2672	A228-24_R2.fastq.gz	a23bf650a6907ec2964dcd3a43ad675410fd52b121fe7ccb9a1a51c916066424	1202	20250512T111116_marzoma1	99510	76916	1975	61830	1636	15086	339	0	0	56284	23	0	0	2614	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	21.75002000	153.76973000	20240302	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16742	0	0	0	2859	20411	0	0	670	0	1136	2358	473	462	0	0	0	3072	0	0	0	0	0	0	253	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830	623	0	0	1820	0	513	0	756	0	0	0	0	0	0	0	1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227818	AMIL001-24	AMIL001-24_R1.fastq.gz	9e153243282e74f78e865d4a0b1f03be72760f3479a718c6913a01f5d20a78c6	AMIL001-24_R2.fastq.gz	e3bf51b631cf9f5b82965bec6a64d28e89c98a32ad38a7ef6f93db99bb1af23a	1202	20250512T111116_marzoma1	85830	65723	1652	63617	1587	2106	65	0	0	57516	49	62	0	2664	17	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	millepora	23.15055000	150.90527000	20220112	4.3	607	56	105	0	32	0	28	0	20	0	0	4	17	0	0	9	0	0	0	0	0	0	0	0	0	8	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16018	0	0	0	3788	20078	0	0	0	0	1115	2083	546	577	0	0	0	4160	0	0	0	0	0	289	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	620	0	0	920	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	432	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	362	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	12	14	6	10	10	7	6	6	0	0	5	0	0	0	0
227694	A234-24	A234-24_R1.fastq.gz	8039e08db952c204aeede16febb9dd1bb714f89025fedac4c19268adf2f0801c	A234-24_R2.fastq.gz	3d3c6d594305ad71bc3b563b4194233cac37af16571784619bc2ca93870032c1	1202	20250512T111116_marzoma1	68793	50736	1687	42208	1416	8528	271	0	0	37819	36	13	0	2512	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	21.75002000	153.76973000	20240302	2.4	150	31	60	0	7	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11999	0	0	0	2510	10130	0	0	273	0	1000	1647	319	0	0	0	0	2824	0	0	0	0	0	234	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	442	685	0	0	1003	0	0	0	293	0	0	0	0	0	0	0	579	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	240	268	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227820	AMIL003-24	AMIL003-24_R1.fastq.gz	5fc9ffe829a7b7bcddf11bf392c3dede3a2dc93f22e73db6470525bcbf071e63	AMIL003-24_R2.fastq.gz	82c159ce10554b78b4b388e6a86c2fa33d1d80a0dfdc41d0105267eac522386f	1202	20250512T111116_marzoma1	113537	89141	2082	86037	1983	3104	99	0	0	78055	28	0	0	5661	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	millepora	23.15055000	150.90527000	20220112	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24092	0	0	0	4932	23629	0	0	421	0	1775	2988	688	953	0	0	0	5186	0	0	0	0	0	402	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	860	0	0	1448	0	625	0	619	0	0	0	0	0	0	0	804	0	0	0	0	0	0	0	681	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	2072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	581	0	0	0	0	749	0	0	0	0	0	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	0	0	825	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227819	AMIL002-24	AMIL002-24_R1.fastq.gz	ec4af5d4dc8e67c61a6c782b69eeaab91b60cf7a8e386c84f08987eabcdc0dcd	AMIL002-24_R2.fastq.gz	913e47f3f974433697348a8bb0dfdcc87babaf804ba17c3e6de15857d648f8e6	1202	20250512T111116_marzoma1	90632	71679	1792	66198	1637	5481	155	0	0	60248	27	0	0	3717	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	millepora	23.15055000	150.90527000	20220112	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14092	0	0	0	3787	22646	0	0	310	0	1472	1693	0	549	0	0	0	3881	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	783	0	0	912	0	316	0	289	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	3798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	282	0	0	0	0	481	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	291	0	0	0	0	0	0	0	0	0	0	0	327	0	0	499	0	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227699	A239-24	A239-24_R1.fastq.gz	97877f5000cfcd13da0b447bd3c2a414eee80a930cf7ee8604dca404dbde9f8d	A239-24_R2.fastq.gz	88eaa31ff716c0effee7aa61560c20cad5fa7a7b7bd9b0f75808e15c6054a73b	1202	20250512T111116_marzoma1	38812	28303	1103	24321	960	3961	138	21	5	22074	40	292	0	784	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	21.75002000	153.76973000	20240302	2.4	2144	605	250	21	100	120	105	0	61	0	0	23	44	31	34	17	0	0	0	30	0	0	0	0	0	0	0	29	18	42	29	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4453	0	158	0	1878	6212	0	0	0	0	633	673	87	0	0	0	0	2181	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	192	127	0	0	554	0	98	0	97	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227702	A242-24	A242-24_R1.fastq.gz	26cf9798699971fd41fb4650733b63f683b24f131450ff86970a47ec63a7e336	A242-24_R2.fastq.gz	d4e7fbe1bdfb4a6158eb3498178b6358a2c25b430ccec16269e5d8477a270989	1202	20250512T111116_marzoma1	214603	173378	3686	163989	3418	9334	256	55	12	150655	39	2360	0	5212	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	21.91780000	153.58452000	20240302	1.3	33558	11794	6517	467	1542	1029	971	0	847	0	0	505	433	314	335	560	0	0	0	457	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29021	0	0	0	4228	27101	0	0	1017	0	2626	4500	878	870	0	0	0	5226	0	0	0	0	0	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1838	1153	0	0	2907	0	941	0	1653	0	0	0	0	0	0	0	2017	0	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	463	0	0	541	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227707	A247-24	A247-24_R1.fastq.gz	c5cc53affeddd2a4976ca938506796f4b5069126ee3a7b35cc212ea1d1b10d87	A247-24_R2.fastq.gz	26c593bc66232fca8cd7cc4b225f8a16e46e9626648f0f5b9979f5b10c16f698	1202	20250512T111116_marzoma1	25980	17526	775	17511	771	15	4	0	0	15596	27	0	0	1081	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	21.91780000	153.58452000	20240302	3.2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	5189	495	2135	718	0	1509	897	107	0	0	121	0	0	0	372	0	0	0	0	697	110	616	0	0	0	0	0	0	0	0	166	0	109	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	82	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227579	A124-24	A124-24_R1.fastq.gz	abdcb59ab0808c2e11d5000307c595431f18e8eacfd8ca033c31697c0ccdf377	A124-24_R2.fastq.gz	76f5022603b57c572b3ef21b305601e2e131294a6ee2fe30a43ee55004d80570	1202	20250512T111116_marzoma1	36338	25420	1003	25420	1003	0	0	0	0	22820	22	0	0	799	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.42651000	155.85326000	20240223	8.064516129032258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2382	6650	1467	3165	1306	0	1495	1295	453	362	377	191	0	0	0	808	285	0	221	0	571	329	429	0	0	125	0	404	0	0	0	0	0	196	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
